benefit_class,object_type,object_id,role,strategic_tags,evidence_kind,valuation_status,formula_status,benefit_amount,source_terms,matched_modifier_keys,matched_tags,priority_score,can_demolish,can_build,can_be_disabled,has_destroy_trigger,winning_mod_name,winning_file
direct_resource_support,building,building_dimensional_replicator,strategic_support,has_destroy_trigger,direct_resource,numeric_value_preserved,resource_or_modifier_amount,30.0,energy|minerals|consumer_goods|alloys|volatile_motes|exotic_gases|rare_crystals|food|unity|influence|trade|trade_value|sr_zro|sr_dark_matter|sr_living_metal|nanites|giga_sr_negative_mass|giga_sr_amb_megaconstruction|giga_sr_iodizium|giga_sr_sentient_metal,,,0.0,yes,yes,default,yes,Stellaris vanilla,common\buildings\13_fallen_empire_buildings.txt
direct_resource_support,building,building_ehof_sm_forge_1,strategic_support,has_destroy_trigger,direct_resource,numeric_value_preserved,resource_or_modifier_amount,1.0,energy|minerals|consumer_goods|alloys|volatile_motes|exotic_gases|rare_crystals|food|unity|influence|trade|trade_value|sr_zro|sr_dark_matter|sr_living_metal|nanites|giga_sr_negative_mass|giga_sr_amb_megaconstruction|giga_sr_iodizium|giga_sr_sentient_metal,,,0.0,default,default,default,yes,Gigastructural Engineering & More (4.4),common\buildings\giga_buildings.txt
direct_resource_support,building,building_ehof_sm_forge_2,strategic_support,has_destroy_trigger,direct_resource,numeric_value_preserved,resource_or_modifier_amount,1.0,energy|minerals|consumer_goods|alloys|volatile_motes|exotic_gases|rare_crystals|food|unity|influence|trade|trade_value|sr_zro|sr_dark_matter|sr_living_metal|nanites|giga_sr_negative_mass|giga_sr_amb_megaconstruction|giga_sr_iodizium|giga_sr_sentient_metal,,,0.0,default,no,default,yes,Gigastructural Engineering & More (4.4),common\buildings\giga_buildings.txt
direct_resource_support,building,building_energy_grid,strategic_support,has_destroy_trigger,direct_resource,numeric_value_preserved,resource_or_modifier_amount,10.0,energy|minerals|consumer_goods|alloys|volatile_motes|exotic_gases|rare_crystals|food|unity|influence|trade|trade_value|sr_zro|sr_dark_matter|sr_living_metal|nanites|giga_sr_negative_mass|giga_sr_amb_megaconstruction|giga_sr_iodizium|giga_sr_sentient_metal,,,0.0,default,default,default,yes,Stellaris vanilla,common\buildings\03_resource_buildings.txt
direct_resource_support,building,building_energy_nexus,strategic_support,has_destroy_trigger,direct_resource,numeric_value_preserved,resource_or_modifier_amount,15.0,energy|minerals|consumer_goods|alloys|volatile_motes|exotic_gases|rare_crystals|food|unity|influence|trade|trade_value|sr_zro|sr_dark_matter|sr_living_metal|nanites|giga_sr_negative_mass|giga_sr_amb_megaconstruction|giga_sr_iodizium|giga_sr_sentient_metal,,,0.0,default,no,default,yes,Stellaris vanilla,common\buildings\03_resource_buildings.txt
direct_resource_support,building,building_factory_efficiency_1,strategic_support,has_destroy_trigger,direct_resource,numeric_value_preserved,resource_or_modifier_amount,10.0,energy|minerals|consumer_goods|alloys|volatile_motes|exotic_gases|rare_crystals|food|unity|influence|trade|trade_value|sr_zro|sr_dark_matter|sr_living_metal|nanites|giga_sr_negative_mass|giga_sr_amb_megaconstruction|giga_sr_iodizium|giga_sr_sentient_metal,,,0.0,default,default,default,yes,Stellaris vanilla,common\buildings\04_manufacturing_buildings.txt
direct_resource_support,building,building_factory_upkeep_1,strategic_support,has_destroy_trigger,direct_resource,numeric_value_preserved,resource_or_modifier_amount,20.0,energy|minerals|consumer_goods|alloys|volatile_motes|exotic_gases|rare_crystals|food|unity|influence|trade|trade_value|sr_zro|sr_dark_matter|sr_living_metal|nanites|giga_sr_negative_mass|giga_sr_amb_megaconstruction|giga_sr_iodizium|giga_sr_sentient_metal,,,0.0,default,default,default,yes,Stellaris vanilla,common\buildings\04_manufacturing_buildings.txt
direct_resource_support,building,building_fe_administration_2,strategic_support,has_destroy_trigger,direct_resource,numeric_value_preserved,resource_or_modifier_amount,20.0,energy|minerals|consumer_goods|alloys|volatile_motes|exotic_gases|rare_crystals|food|unity|influence|trade|trade_value|sr_zro|sr_dark_matter|sr_living_metal|nanites|giga_sr_negative_mass|giga_sr_amb_megaconstruction|giga_sr_iodizium|giga_sr_sentient_metal,,,0.0,default,no,default,yes,Stellaris vanilla,common\buildings\13_fallen_empire_buildings.txt
direct_resource_support,building,building_fe_administration_hive_2,strategic_support,has_destroy_trigger,direct_resource,numeric_value_preserved,resource_or_modifier_amount,20.0,energy|minerals|consumer_goods|alloys|volatile_motes|exotic_gases|rare_crystals|food|unity|influence|trade|trade_value|sr_zro|sr_dark_matter|sr_living_metal|nanites|giga_sr_negative_mass|giga_sr_amb_megaconstruction|giga_sr_iodizium|giga_sr_sentient_metal,,,0.0,default,no,default,yes,Stellaris vanilla,common\buildings\13_fallen_empire_buildings.txt
direct_resource_support,building,building_fe_administration_machine_2,strategic_support,has_destroy_trigger,direct_resource,numeric_value_preserved,resource_or_modifier_amount,20.0,energy|minerals|consumer_goods|alloys|volatile_motes|exotic_gases|rare_crystals|food|unity|influence|trade|trade_value|sr_zro|sr_dark_matter|sr_living_metal|nanites|giga_sr_negative_mass|giga_sr_amb_megaconstruction|giga_sr_iodizium|giga_sr_sentient_metal,,,0.0,default,no,default,yes,Stellaris vanilla,common\buildings\13_fallen_empire_buildings.txt
direct_resource_support,building,building_fe_mine_1,strategic_support,has_destroy_trigger,direct_resource,numeric_value_preserved,resource_or_modifier_amount,50.0,energy|minerals|consumer_goods|alloys|volatile_motes|exotic_gases|rare_crystals|food|unity|influence|trade|trade_value|sr_zro|sr_dark_matter|sr_living_metal|nanites|giga_sr_negative_mass|giga_sr_amb_megaconstruction|giga_sr_iodizium|giga_sr_sentient_metal,,,0.0,yes,yes,default,yes,Stellaris vanilla,common\buildings\13_fallen_empire_buildings.txt
direct_resource_support,building,building_fe_mine_2,strategic_support,has_destroy_trigger,direct_resource,numeric_value_preserved,resource_or_modifier_amount,150.0,energy|minerals|consumer_goods|alloys|volatile_motes|exotic_gases|rare_crystals|food|unity|influence|trade|trade_value|sr_zro|sr_dark_matter|sr_living_metal|nanites|giga_sr_negative_mass|giga_sr_amb_megaconstruction|giga_sr_iodizium|giga_sr_sentient_metal,,,0.0,default,no,default,yes,Stellaris vanilla,common\buildings\13_fallen_empire_buildings.txt
direct_resource_support,building,building_fe_temple_2,strategic_support,has_destroy_trigger,direct_resource,numeric_value_preserved,resource_or_modifier_amount,25.0,energy|minerals|consumer_goods|alloys|volatile_motes|exotic_gases|rare_crystals|food|unity|influence|trade|trade_value|sr_zro|sr_dark_matter|sr_living_metal|nanites|giga_sr_negative_mass|giga_sr_amb_megaconstruction|giga_sr_iodizium|giga_sr_sentient_metal,,,0.0,default,no,default,yes,Stellaris vanilla,common\buildings\13_fallen_empire_buildings.txt
direct_resource_support,building,building_food_conglomerate,capital_world,capital_or_empire_unique_candidate|has_destroy_trigger,direct_resource,numeric_value_preserved,resource_or_modifier_amount,10.0,energy|minerals|consumer_goods|alloys|volatile_motes|exotic_gases|rare_crystals|food|unity|influence|trade|trade_value|sr_zro|sr_dark_matter|sr_living_metal|nanites|giga_sr_negative_mass|giga_sr_amb_megaconstruction|giga_sr_iodizium|giga_sr_sentient_metal,,,10.0,default,default,default,yes,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
direct_resource_support,building,building_food_processing_center,strategic_support,has_destroy_trigger,direct_resource,numeric_value_preserved,resource_or_modifier_amount,15.0,energy|minerals|consumer_goods|alloys|volatile_motes|exotic_gases|rare_crystals|food|unity|influence|trade|trade_value|sr_zro|sr_dark_matter|sr_living_metal|nanites|giga_sr_negative_mass|giga_sr_amb_megaconstruction|giga_sr_iodizium|giga_sr_sentient_metal,,,0.0,default,no,default,yes,Stellaris vanilla,common\buildings\03_resource_buildings.txt
direct_resource_support,building,building_food_processing_facility,strategic_support,has_destroy_trigger,direct_resource,numeric_value_preserved,resource_or_modifier_amount,10.0,energy|minerals|consumer_goods|alloys|volatile_motes|exotic_gases|rare_crystals|food|unity|influence|trade|trade_value|sr_zro|sr_dark_matter|sr_living_metal|nanites|giga_sr_negative_mass|giga_sr_amb_megaconstruction|giga_sr_iodizium|giga_sr_sentient_metal,,,0.0,default,default,default,yes,Stellaris vanilla,common\buildings\03_resource_buildings.txt
direct_resource_support,building,building_forever_cruise_passenger_consumer_goods,strategic_support,has_destroy_trigger,text_or_structural_signal,detected_unvalued,detected_no_formula,0.0,energy|minerals|consumer_goods|alloys|volatile_motes|exotic_gases|rare_crystals|food|unity|influence|trade|trade_value|sr_zro|sr_dark_matter|sr_living_metal|nanites|giga_sr_negative_mass|giga_sr_amb_megaconstruction|giga_sr_iodizium|giga_sr_sentient_metal,,,0.0,default,default,default,yes,Stellaris vanilla,common\buildings\24_nomads_buildings.txt
direct_resource_support,building,building_forever_cruise_passenger_unity,strategic_support,has_destroy_trigger,text_or_structural_signal,detected_unvalued,detected_no_formula,0.0,energy|minerals|consumer_goods|alloys|volatile_motes|exotic_gases|rare_crystals|food|unity|influence|trade|trade_value|sr_zro|sr_dark_matter|sr_living_metal|nanites|giga_sr_negative_mass|giga_sr_amb_megaconstruction|giga_sr_iodizium|giga_sr_sentient_metal,,,0.0,default,default,default,yes,Stellaris vanilla,common\buildings\24_nomads_buildings.txt
direct_resource_support,building,building_foundry_efficiency_1,strategic_support,has_destroy_trigger,direct_resource,numeric_value_preserved,resource_or_modifier_amount,10.0,energy|minerals|consumer_goods|alloys|volatile_motes|exotic_gases|rare_crystals|food|unity|influence|trade|trade_value|sr_zro|sr_dark_matter|sr_living_metal|nanites|giga_sr_negative_mass|giga_sr_amb_megaconstruction|giga_sr_iodizium|giga_sr_sentient_metal,,,0.0,default,default,default,yes,Stellaris vanilla,common\buildings\04_manufacturing_buildings.txt
direct_resource_support,building,building_foundry_upkeep_1,strategic_support,has_destroy_trigger,direct_resource,numeric_value_preserved,resource_or_modifier_amount,20.0,energy|minerals|consumer_goods|alloys|volatile_motes|exotic_gases|rare_crystals|food|unity|influence|trade|trade_value|sr_zro|sr_dark_matter|sr_living_metal|nanites|giga_sr_negative_mass|giga_sr_amb_megaconstruction|giga_sr_iodizium|giga_sr_sentient_metal,,,0.0,default,default,default,yes,Stellaris vanilla,common\buildings\04_manufacturing_buildings.txt
direct_resource_support,building,building_frameworld_branch_office_outpost,capital_world,capital_or_empire_unique_candidate,direct_resource,numeric_value_preserved,resource_or_modifier_amount,16.0,energy|minerals|consumer_goods|alloys|volatile_motes|exotic_gases|rare_crystals|food|unity|influence|trade|trade_value|sr_zro|sr_dark_matter|sr_living_metal|nanites|giga_sr_negative_mass|giga_sr_amb_megaconstruction|giga_sr_iodizium|giga_sr_sentient_metal,,,10.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\buildings\giga_frameworld_buildings.txt
direct_resource_support,building,building_frameworld_outpost,strategic_support,cannot_demolish,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,energy|minerals|consumer_goods|alloys|volatile_motes|exotic_gases|rare_crystals|food|unity|influence|trade|trade_value|sr_zro|sr_dark_matter|sr_living_metal|nanites|giga_sr_negative_mass|giga_sr_amb_megaconstruction|giga_sr_iodizium|giga_sr_sentient_metal,deposit_blockers_natural_unity_produces_add,,0.0,no,no,no,no,Gigastructural Engineering & More (4.4),common\buildings\giga_frameworld_buildings.txt
direct_resource_support,building,building_gaia_unity_admin,strategic_support,has_destroy_trigger,text_or_structural_signal,detected_unvalued,detected_no_formula,0.0,energy|minerals|consumer_goods|alloys|volatile_motes|exotic_gases|rare_crystals|food|unity|influence|trade|trade_value|sr_zro|sr_dark_matter|sr_living_metal|nanites|giga_sr_negative_mass|giga_sr_amb_megaconstruction|giga_sr_iodizium|giga_sr_sentient_metal,,,0.0,default,default,default,yes,Stellar AI Director,common\buildings\zzzz_staid_12_planetary_diversity_buildings.txt
direct_resource_support,building,building_gaia_unity_hive,strategic_support,has_destroy_trigger,text_or_structural_signal,detected_unvalued,detected_no_formula,0.0,energy|minerals|consumer_goods|alloys|volatile_motes|exotic_gases|rare_crystals|food|unity|influence|trade|trade_value|sr_zro|sr_dark_matter|sr_living_metal|nanites|giga_sr_negative_mass|giga_sr_amb_megaconstruction|giga_sr_iodizium|giga_sr_sentient_metal,,,0.0,default,default,default,yes,Stellar AI Director,common\buildings\zzzz_staid_12_planetary_diversity_buildings.txt
direct_resource_support,building,building_gaia_unity_robot,strategic_support,has_destroy_trigger,text_or_structural_signal,detected_unvalued,detected_no_formula,0.0,energy|minerals|consumer_goods|alloys|volatile_motes|exotic_gases|rare_crystals|food|unity|influence|trade|trade_value|sr_zro|sr_dark_matter|sr_living_metal|nanites|giga_sr_negative_mass|giga_sr_amb_megaconstruction|giga_sr_iodizium|giga_sr_sentient_metal,,,0.0,default,default,default,yes,Stellar AI Director,common\buildings\zzzz_staid_12_planetary_diversity_buildings.txt
direct_resource_support,building,building_gaia_unity_servitor,strategic_support,has_destroy_trigger,text_or_structural_signal,detected_unvalued,detected_no_formula,0.0,energy|minerals|consumer_goods|alloys|volatile_motes|exotic_gases|rare_crystals|food|unity|influence|trade|trade_value|sr_zro|sr_dark_matter|sr_living_metal|nanites|giga_sr_negative_mass|giga_sr_amb_megaconstruction|giga_sr_iodizium|giga_sr_sentient_metal,,,0.0,default,default,default,yes,Stellar AI Director,common\buildings\zzzz_staid_12_planetary_diversity_buildings.txt
direct_resource_support,building,building_gaia_unity_temple,strategic_support,has_destroy_trigger,text_or_structural_signal,detected_unvalued,detected_no_formula,0.0,energy|minerals|consumer_goods|alloys|volatile_motes|exotic_gases|rare_crystals|food|unity|influence|trade|trade_value|sr_zro|sr_dark_matter|sr_living_metal|nanites|giga_sr_negative_mass|giga_sr_amb_megaconstruction|giga_sr_iodizium|giga_sr_sentient_metal,,,0.0,default,default,default,yes,Stellar AI Director,common\buildings\zzzz_staid_12_planetary_diversity_buildings.txt
direct_resource_support,building,building_galactic_memorial_1,strategic_support,has_destroy_trigger,direct_resource,numeric_value_preserved,resource_or_modifier_amount,11.0,energy|minerals|consumer_goods|alloys|volatile_motes|exotic_gases|rare_crystals|food|unity|influence|trade|trade_value|sr_zro|sr_dark_matter|sr_living_metal|nanites|giga_sr_negative_mass|giga_sr_amb_megaconstruction|giga_sr_iodizium|giga_sr_sentient_metal,,,0.0,default,default,default,yes,Stellaris vanilla,common\buildings\08_unity_buildings.txt
direct_resource_support,building,building_galactic_memorial_2,strategic_support,has_destroy_trigger,direct_resource,numeric_value_preserved,resource_or_modifier_amount,17.0,energy|minerals|consumer_goods|alloys|volatile_motes|exotic_gases|rare_crystals|food|unity|influence|trade|trade_value|sr_zro|sr_dark_matter|sr_living_metal|nanites|giga_sr_negative_mass|giga_sr_amb_megaconstruction|giga_sr_iodizium|giga_sr_sentient_metal,,,0.0,default,no,default,yes,Stellaris vanilla,common\buildings\08_unity_buildings.txt
