building_id,primary_role,primary_role_score,readiness_phase,gate_reasons,build_plan_candidate,repeatable_candidate,capital_tier_gate,fallback_building_id,fallback_primary_role_score,fallback_reason,readiness_status,prerequisites,potential_allow_gates,potential_allow_gate_atoms,event_flags,unlock_flags,is_upgrade_terminal,upgrade_terminal,upgrade_chain_to_terminal,colony_class,category,winning_mod_name,winning_file
building_mem_asp_spire,research_world,24.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_master_archive,450.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,,,,yes,building_mem_asp_spire,building_mem_asp_spire,generic_planet_or_special,army,More Events Mod,common\buildings\mem_scfe_buildings.txt
building_mem_asp_spire_office,research_world,6.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_master_archive,450.0,same_role_available_before_target_unlock,fallback_available,,potential;trigger,,,,yes,building_mem_asp_spire_office,building_mem_asp_spire_office,generic_planet_or_special,army,More Events Mod,common\buildings\mem_scfe_buildings.txt
building_mem_mortis_bio,research_world,7.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_master_archive,450.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_mem_mortis_bio,building_mem_mortis_bio,generic_planet_or_special,amenities,More Events Mod,common\buildings\mem_buildings.txt
building_mem_mortis_cyber,research_world,20.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_master_archive,450.0,same_role_available_before_target_unlock,fallback_available,,potential;trigger,,,,yes,building_mem_mortis_cyber,building_mem_mortis_cyber,generic_planet_or_special,pop_assembly,More Events Mod,common\buildings\mem_buildings.txt
building_mem_pearl_borehole_site_2,research_world,8.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_master_archive,450.0,same_role_available_before_target_unlock,fallback_available,,allow,,,,no,building_mem_pearl_borehole_site_3,building_mem_pearl_borehole_site_2|building_mem_pearl_borehole_site_3,generic_planet_or_special,research,More Events Mod,common\buildings\mem_scfe_buildings.txt
building_mem_pearl_borehole_site_3,research_world,12.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_master_archive,450.0,same_role_available_before_target_unlock,fallback_available,,allow,,,,yes,building_mem_pearl_borehole_site_3,building_mem_pearl_borehole_site_3,generic_planet_or_special,research,More Events Mod,common\buildings\mem_scfe_buildings.txt
building_mp_primitive_bnw_reservation,research_world,10.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_master_archive,450.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_mp_primitive_bnw_reservation,building_mp_primitive_bnw_reservation,generic_planet_or_special,amenity,More Primitives,common\buildings\mp_primitive_buildings.txt
building_mp_primitive_holographic_domes,research_world,20.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_master_archive,450.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_mp_primitive_holographic_domes,building_mp_primitive_holographic_domes,generic_planet_or_special,research,More Primitives,common\buildings\mp_primitive_buildings.txt
building_mp_primitive_satellite_dish,research_world,20.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_master_archive,450.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_mp_primitive_satellite_dish,building_mp_primitive_satellite_dish,generic_planet_or_special,research,More Primitives,common\buildings\mp_primitive_buildings.txt
building_nanolab_2,research_world,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_master_archive,450.0,same_role_available_before_target_unlock,fallback_available,,allow;potential;trigger,,,,yes,building_nanolab_2,building_nanolab_2,generic_planet_or_special,research,Stellaris vanilla,common\buildings\20_machine_age_buildings.txt
building_offspring_nest,research_world,7.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_master_archive,450.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,,,,yes,building_offspring_nest,building_offspring_nest,generic_planet_or_special,pop_assembly,Stellaris vanilla,common\buildings\01_pop_assembly_buildings.txt
building_pd_sinkhole_lab,research_world,25.125,conditional_scripted,scripted_potential_allow,yes,yes,no,building_master_archive,450.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,,,,yes,building_pd_sinkhole_lab,building_pd_sinkhole_lab,generic_planet_or_special,research,Planetary Diversity,common\buildings\pd_rare_buildings.txt
building_pearl_borehole_site_2,research_world,8.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_master_archive,450.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,,,,no,building_pearl_borehole_site_3,building_pearl_borehole_site_2|building_pearl_borehole_site_3,generic_planet_or_special,research,Forgotten Empires 4.4.1,common\buildings\scfe_buildings.txt
building_pearl_borehole_site_3,research_world,12.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_master_archive,450.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,,,,yes,building_pearl_borehole_site_3,building_pearl_borehole_site_3,generic_planet_or_special,research,Forgotten Empires 4.4.1,common\buildings\scfe_buildings.txt
building_petrified_lab,research_world,25.125,conditional_scripted,scripted_potential_allow,yes,yes,no,building_master_archive,450.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,,,,yes,building_petrified_lab,building_petrified_lab,generic_planet_or_special,research,Planetary Diversity,common\buildings\pd_rare_buildings.txt
building_primitive_research,research_world,19.2,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,yes,no,building_master_archive,450.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_primitive_research,building_primitive_research,generic_planet_or_special,research,Stellaris vanilla,common\buildings\11_primitive_buildings.txt
building_private_research_initiative,research_world,15.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_master_archive,450.0,same_role_available_before_target_unlock,fallback_available,,potential;trigger,,,,yes,building_private_research_initiative,building_private_research_initiative,generic_planet_or_special,research,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
building_ranger_lodge,research_world,10.5,conditional_scripted,scripted_potential_allow,yes,yes,no,building_master_archive,450.0,same_role_available_before_target_unlock,fallback_available,,allow;potential;trigger,,,,yes,building_ranger_lodge,building_ranger_lodge,generic_planet_or_special,research,Stellaris vanilla,common\buildings\05_research_buildings.txt
building_reef_lab,research_world,25.125,conditional_scripted,scripted_potential_allow,yes,yes,no,building_master_archive,450.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,,,,yes,building_reef_lab,building_reef_lab,generic_planet_or_special,research,Planetary Diversity,common\buildings\pd_rare_buildings.txt
building_salt_lab,research_world,18.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_master_archive,450.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,,,,yes,building_salt_lab,building_salt_lab,generic_planet_or_special,research,Planetary Diversity,common\buildings\pd_rare_buildings.txt
building_spawning_pool,research_world,7.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_master_archive,450.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_spawning_pool,building_spawning_pool,generic_planet_or_special,pop_assembly,Stellaris vanilla,common\buildings\01_pop_assembly_buildings.txt
building_storm_grand_theater,research_world,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_master_archive,450.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,,,,yes,building_storm_grand_theater,building_storm_grand_theater,generic_planet_or_special,amenity,Stellaris vanilla,common\buildings\19_cosmic_storm_buildings.txt
building_storm_holo_theater,research_world,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_master_archive,450.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,,,,no,building_storm_grand_theater,building_storm_holo_theater|building_storm_grand_theater,generic_planet_or_special,amenity,Stellaris vanilla,common\buildings\19_cosmic_storm_buildings.txt
building_storm_lab,research_world,27.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_master_archive,450.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,,,,yes,building_storm_lab,building_storm_lab,generic_planet_or_special,research,Planetary Diversity,common\buildings\pd_rare_buildings.txt
building_storm_summoning_theater,research_world,0.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_master_archive,450.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,,,,no,building_storm_grand_theater,building_storm_summoning_theater|building_storm_holo_theater|building_storm_grand_theater,generic_planet_or_special,amenity,Stellaris vanilla,common\buildings\19_cosmic_storm_buildings.txt
building_supercon_lab,research_world,34.125,conditional_scripted,scripted_potential_allow,yes,yes,no,building_master_archive,450.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,,,,yes,building_supercon_lab,building_supercon_lab,generic_planet_or_special,research,Planetary Diversity,common\buildings\pd_rare_buildings.txt
building_superhab_lab,research_world,64.5,conditional_scripted,scripted_potential_allow,yes,yes,no,building_master_archive,450.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,,,,yes,building_superhab_lab,building_superhab_lab,habitat,research,Planetary Diversity,common\buildings\pd_uncommon_buildings.txt
building_transcendental_retreat,research_world,3.5,conditional_scripted,scripted_potential_allow,yes,yes,no,building_master_archive,450.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,,,,yes,building_transcendental_retreat,building_transcendental_retreat,generic_planet_or_special,pop_assembly,Stellaris vanilla,common\buildings\20_machine_age_buildings.txt
building_wet_td_bio_lab,research_world,68.25,conditional_scripted,scripted_potential_allow,yes,yes,no,building_master_archive,450.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,,,,yes,building_wet_td_bio_lab,building_wet_td_bio_lab,generic_planet_or_special,research,Planetary Diversity,common\buildings\pd_uncommon_buildings.txt
holding_mem_asp_spire,research_world,24.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_master_archive,450.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,holding_mem_asp_spire,holding_mem_asp_spire,generic_planet_or_special,army,More Events Mod,common\buildings\mem_scfe_buildings.txt
holding_parasitic_algorithms,research_world,0.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_master_archive,450.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,,,,yes,holding_parasitic_algorithms,holding_parasitic_algorithms,generic_planet_or_special,research,Stellaris vanilla,common\buildings\15_overlord_holdings.txt
holding_satellite_campus,research_world,6.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_master_archive,450.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,holding_satellite_campus,holding_satellite_campus,generic_planet_or_special,research,Stellaris vanilla,common\buildings\15_overlord_holdings.txt
building_adakkaria_patriotic_institute,support,0.0,after_event_flag,event_flag;scripted_potential_allow,yes,yes,no,building_giga_matrioshka_brain_uplink_hell,0.0,same_role_available_before_target_unlock,fallback_available,,potential;trigger,,adakkaria_world_found;patriotic_institute_supercharged,,yes,building_adakkaria_patriotic_institute,building_adakkaria_patriotic_institute,generic_planet_or_special,resource,Stellaris vanilla,common\buildings\19_cosmic_storm_buildings.txt
