surface,folder,merge_model,load_position,game_registry_id,steam_id,display_name,source_kind,root,folder_exists,file_count,object_count,ai_weight_object_count,parse_error_count
colony_automation,colony_automation,last_definition_wins_by_object_id,30,mod/rk_immortal_leaders_trait.mod,,RK Immortal Leaders Trait,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKImmortalLeadersTrait,no,0,0,0,0
colony_automation_categories,colony_automation_categories,last_definition_wins_by_object_id,30,mod/rk_immortal_leaders_trait.mod,,RK Immortal Leaders Trait,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKImmortalLeadersTrait,no,0,0,0,0
on_actions,on_actions,additive_object_merge,30,mod/rk_immortal_leaders_trait.mod,,RK Immortal Leaders Trait,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKImmortalLeadersTrait,no,0,0,0,0
megastructures,megastructures,last_definition_wins_by_object_id,30,mod/rk_immortal_leaders_trait.mod,,RK Immortal Leaders Trait,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKImmortalLeadersTrait,no,0,0,0,0
starbase_modules,starbase_modules,last_definition_wins_by_object_id,30,mod/rk_immortal_leaders_trait.mod,,RK Immortal Leaders Trait,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKImmortalLeadersTrait,no,0,0,0,0
starbase_buildings,starbase_buildings,last_definition_wins_by_object_id,30,mod/rk_immortal_leaders_trait.mod,,RK Immortal Leaders Trait,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKImmortalLeadersTrait,no,0,0,0,0
ship_sizes,ship_sizes,last_definition_wins_by_object_id,30,mod/rk_immortal_leaders_trait.mod,,RK Immortal Leaders Trait,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKImmortalLeadersTrait,no,0,0,0,0
section_templates,section_templates,last_definition_wins_by_section_key,30,mod/rk_immortal_leaders_trait.mod,,RK Immortal Leaders Trait,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKImmortalLeadersTrait,no,0,0,0,0
component_templates,component_templates,last_definition_wins_by_object_id,30,mod/rk_immortal_leaders_trait.mod,,RK Immortal Leaders Trait,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKImmortalLeadersTrait,no,0,0,0,0
component_sets,component_sets,last_definition_wins_by_object_id,30,mod/rk_immortal_leaders_trait.mod,,RK Immortal Leaders Trait,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKImmortalLeadersTrait,no,0,0,0,0
global_ship_designs,global_ship_designs,last_definition_wins_by_design_name,30,mod/rk_immortal_leaders_trait.mod,,RK Immortal Leaders Trait,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKImmortalLeadersTrait,no,0,0,0,0
districts,districts,last_definition_wins_by_object_id,30,mod/rk_immortal_leaders_trait.mod,,RK Immortal Leaders Trait,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKImmortalLeadersTrait,no,0,0,0,0
zones,zones,last_definition_wins_by_object_id,30,mod/rk_immortal_leaders_trait.mod,,RK Immortal Leaders Trait,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKImmortalLeadersTrait,no,0,0,0,0
zone_slots,zone_slots,last_definition_wins_by_object_id,30,mod/rk_immortal_leaders_trait.mod,,RK Immortal Leaders Trait,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKImmortalLeadersTrait,no,0,0,0,0
economic_plans,economic_plans,additive_object_merge,31,mod/rk_godly_traits_redux_44.mod,,RK Godly Traits Redux 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKGodlyTraitsRedux44,no,0,0,0,0
ai_budget,ai_budget,top_level_duplicate_unproven; category/resource duplicates allowed,31,mod/rk_godly_traits_redux_44.mod,,RK Godly Traits Redux 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKGodlyTraitsRedux44,no,0,0,0,0
ai_planet_specialization,ai_planet_specialization,folder_absent_in_local_4.4.5,31,mod/rk_godly_traits_redux_44.mod,,RK Godly Traits Redux 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKGodlyTraitsRedux44,no,0,0,0,0
colony_types,colony_types,last_definition_wins_by_object_id,31,mod/rk_godly_traits_redux_44.mod,,RK Godly Traits Redux 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKGodlyTraitsRedux44,no,0,0,0,0
colony_automation,colony_automation,last_definition_wins_by_object_id,31,mod/rk_godly_traits_redux_44.mod,,RK Godly Traits Redux 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKGodlyTraitsRedux44,no,0,0,0,0
colony_automation_categories,colony_automation_categories,last_definition_wins_by_object_id,31,mod/rk_godly_traits_redux_44.mod,,RK Godly Traits Redux 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKGodlyTraitsRedux44,no,0,0,0,0
on_actions,on_actions,additive_object_merge,31,mod/rk_godly_traits_redux_44.mod,,RK Godly Traits Redux 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKGodlyTraitsRedux44,yes,1,4,0,0
megastructures,megastructures,last_definition_wins_by_object_id,31,mod/rk_godly_traits_redux_44.mod,,RK Godly Traits Redux 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKGodlyTraitsRedux44,no,0,0,0,0
starbase_modules,starbase_modules,last_definition_wins_by_object_id,31,mod/rk_godly_traits_redux_44.mod,,RK Godly Traits Redux 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKGodlyTraitsRedux44,no,0,0,0,0
starbase_buildings,starbase_buildings,last_definition_wins_by_object_id,31,mod/rk_godly_traits_redux_44.mod,,RK Godly Traits Redux 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKGodlyTraitsRedux44,no,0,0,0,0
ship_sizes,ship_sizes,last_definition_wins_by_object_id,31,mod/rk_godly_traits_redux_44.mod,,RK Godly Traits Redux 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKGodlyTraitsRedux44,no,0,0,0,0
section_templates,section_templates,last_definition_wins_by_section_key,31,mod/rk_godly_traits_redux_44.mod,,RK Godly Traits Redux 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKGodlyTraitsRedux44,no,0,0,0,0
component_templates,component_templates,last_definition_wins_by_object_id,31,mod/rk_godly_traits_redux_44.mod,,RK Godly Traits Redux 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKGodlyTraitsRedux44,no,0,0,0,0
component_sets,component_sets,last_definition_wins_by_object_id,31,mod/rk_godly_traits_redux_44.mod,,RK Godly Traits Redux 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKGodlyTraitsRedux44,no,0,0,0,0
global_ship_designs,global_ship_designs,last_definition_wins_by_design_name,31,mod/rk_godly_traits_redux_44.mod,,RK Godly Traits Redux 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKGodlyTraitsRedux44,no,0,0,0,0
districts,districts,last_definition_wins_by_object_id,31,mod/rk_godly_traits_redux_44.mod,,RK Godly Traits Redux 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKGodlyTraitsRedux44,no,0,0,0,0
zones,zones,last_definition_wins_by_object_id,31,mod/rk_godly_traits_redux_44.mod,,RK Godly Traits Redux 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKGodlyTraitsRedux44,no,0,0,0,0
zone_slots,zone_slots,last_definition_wins_by_object_id,31,mod/rk_godly_traits_redux_44.mod,,RK Godly Traits Redux 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKGodlyTraitsRedux44,no,0,0,0,0
economic_plans,economic_plans,additive_object_merge,32,mod/rk_cheat_traits_44.mod,,RK Cheat Traits 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKCheatTraits44,no,0,0,0,0
ai_budget,ai_budget,top_level_duplicate_unproven; category/resource duplicates allowed,32,mod/rk_cheat_traits_44.mod,,RK Cheat Traits 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKCheatTraits44,no,0,0,0,0
ai_planet_specialization,ai_planet_specialization,folder_absent_in_local_4.4.5,32,mod/rk_cheat_traits_44.mod,,RK Cheat Traits 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKCheatTraits44,no,0,0,0,0
colony_types,colony_types,last_definition_wins_by_object_id,32,mod/rk_cheat_traits_44.mod,,RK Cheat Traits 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKCheatTraits44,no,0,0,0,0
colony_automation,colony_automation,last_definition_wins_by_object_id,32,mod/rk_cheat_traits_44.mod,,RK Cheat Traits 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKCheatTraits44,no,0,0,0,0
colony_automation_categories,colony_automation_categories,last_definition_wins_by_object_id,32,mod/rk_cheat_traits_44.mod,,RK Cheat Traits 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKCheatTraits44,no,0,0,0,0
on_actions,on_actions,additive_object_merge,32,mod/rk_cheat_traits_44.mod,,RK Cheat Traits 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKCheatTraits44,no,0,0,0,0
megastructures,megastructures,last_definition_wins_by_object_id,32,mod/rk_cheat_traits_44.mod,,RK Cheat Traits 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKCheatTraits44,no,0,0,0,0
starbase_modules,starbase_modules,last_definition_wins_by_object_id,32,mod/rk_cheat_traits_44.mod,,RK Cheat Traits 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKCheatTraits44,no,0,0,0,0
starbase_buildings,starbase_buildings,last_definition_wins_by_object_id,32,mod/rk_cheat_traits_44.mod,,RK Cheat Traits 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKCheatTraits44,no,0,0,0,0
ship_sizes,ship_sizes,last_definition_wins_by_object_id,32,mod/rk_cheat_traits_44.mod,,RK Cheat Traits 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKCheatTraits44,no,0,0,0,0
section_templates,section_templates,last_definition_wins_by_section_key,32,mod/rk_cheat_traits_44.mod,,RK Cheat Traits 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKCheatTraits44,no,0,0,0,0
component_templates,component_templates,last_definition_wins_by_object_id,32,mod/rk_cheat_traits_44.mod,,RK Cheat Traits 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKCheatTraits44,no,0,0,0,0
component_sets,component_sets,last_definition_wins_by_object_id,32,mod/rk_cheat_traits_44.mod,,RK Cheat Traits 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKCheatTraits44,no,0,0,0,0
global_ship_designs,global_ship_designs,last_definition_wins_by_design_name,32,mod/rk_cheat_traits_44.mod,,RK Cheat Traits 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKCheatTraits44,no,0,0,0,0
districts,districts,last_definition_wins_by_object_id,32,mod/rk_cheat_traits_44.mod,,RK Cheat Traits 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKCheatTraits44,no,0,0,0,0
zones,zones,last_definition_wins_by_object_id,32,mod/rk_cheat_traits_44.mod,,RK Cheat Traits 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKCheatTraits44,no,0,0,0,0
zone_slots,zone_slots,last_definition_wins_by_object_id,32,mod/rk_cheat_traits_44.mod,,RK Cheat Traits 4.4,enabled_mod,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\RKCheatTraits44,no,0,0,0,0
economic_plans,economic_plans,additive_object_merge,33,mod/ugc_2936596940.mod,2936596940,Osiris's Namelists for Stellaris,enabled_mod,c:\steam\steamapps\workshop\content\281990\2936596940,no,0,0,0,0
ai_budget,ai_budget,top_level_duplicate_unproven; category/resource duplicates allowed,33,mod/ugc_2936596940.mod,2936596940,Osiris's Namelists for Stellaris,enabled_mod,c:\steam\steamapps\workshop\content\281990\2936596940,no,0,0,0,0
ai_planet_specialization,ai_planet_specialization,folder_absent_in_local_4.4.5,33,mod/ugc_2936596940.mod,2936596940,Osiris's Namelists for Stellaris,enabled_mod,c:\steam\steamapps\workshop\content\281990\2936596940,no,0,0,0,0
colony_types,colony_types,last_definition_wins_by_object_id,33,mod/ugc_2936596940.mod,2936596940,Osiris's Namelists for Stellaris,enabled_mod,c:\steam\steamapps\workshop\content\281990\2936596940,no,0,0,0,0
colony_automation,colony_automation,last_definition_wins_by_object_id,33,mod/ugc_2936596940.mod,2936596940,Osiris's Namelists for Stellaris,enabled_mod,c:\steam\steamapps\workshop\content\281990\2936596940,no,0,0,0,0
colony_automation_categories,colony_automation_categories,last_definition_wins_by_object_id,33,mod/ugc_2936596940.mod,2936596940,Osiris's Namelists for Stellaris,enabled_mod,c:\steam\steamapps\workshop\content\281990\2936596940,no,0,0,0,0
on_actions,on_actions,additive_object_merge,33,mod/ugc_2936596940.mod,2936596940,Osiris's Namelists for Stellaris,enabled_mod,c:\steam\steamapps\workshop\content\281990\2936596940,no,0,0,0,0
megastructures,megastructures,last_definition_wins_by_object_id,33,mod/ugc_2936596940.mod,2936596940,Osiris's Namelists for Stellaris,enabled_mod,c:\steam\steamapps\workshop\content\281990\2936596940,no,0,0,0,0
starbase_modules,starbase_modules,last_definition_wins_by_object_id,33,mod/ugc_2936596940.mod,2936596940,Osiris's Namelists for Stellaris,enabled_mod,c:\steam\steamapps\workshop\content\281990\2936596940,no,0,0,0,0
starbase_buildings,starbase_buildings,last_definition_wins_by_object_id,33,mod/ugc_2936596940.mod,2936596940,Osiris's Namelists for Stellaris,enabled_mod,c:\steam\steamapps\workshop\content\281990\2936596940,no,0,0,0,0
ship_sizes,ship_sizes,last_definition_wins_by_object_id,33,mod/ugc_2936596940.mod,2936596940,Osiris's Namelists for Stellaris,enabled_mod,c:\steam\steamapps\workshop\content\281990\2936596940,no,0,0,0,0
section_templates,section_templates,last_definition_wins_by_section_key,33,mod/ugc_2936596940.mod,2936596940,Osiris's Namelists for Stellaris,enabled_mod,c:\steam\steamapps\workshop\content\281990\2936596940,no,0,0,0,0
component_templates,component_templates,last_definition_wins_by_object_id,33,mod/ugc_2936596940.mod,2936596940,Osiris's Namelists for Stellaris,enabled_mod,c:\steam\steamapps\workshop\content\281990\2936596940,no,0,0,0,0
component_sets,component_sets,last_definition_wins_by_object_id,33,mod/ugc_2936596940.mod,2936596940,Osiris's Namelists for Stellaris,enabled_mod,c:\steam\steamapps\workshop\content\281990\2936596940,no,0,0,0,0
global_ship_designs,global_ship_designs,last_definition_wins_by_design_name,33,mod/ugc_2936596940.mod,2936596940,Osiris's Namelists for Stellaris,enabled_mod,c:\steam\steamapps\workshop\content\281990\2936596940,no,0,0,0,0
districts,districts,last_definition_wins_by_object_id,33,mod/ugc_2936596940.mod,2936596940,Osiris's Namelists for Stellaris,enabled_mod,c:\steam\steamapps\workshop\content\281990\2936596940,no,0,0,0,0
zones,zones,last_definition_wins_by_object_id,33,mod/ugc_2936596940.mod,2936596940,Osiris's Namelists for Stellaris,enabled_mod,c:\steam\steamapps\workshop\content\281990\2936596940,no,0,0,0,0
zone_slots,zone_slots,last_definition_wins_by_object_id,33,mod/ugc_2936596940.mod,2936596940,Osiris's Namelists for Stellaris,enabled_mod,c:\steam\steamapps\workshop\content\281990\2936596940,no,0,0,0,0
economic_plans,economic_plans,additive_object_merge,34,mod/ugc_682691478.mod,682691478,Cybrxkhan's Assortment of Namelists for Stellaris,enabled_mod,c:\steam\steamapps\workshop\content\281990\682691478,no,0,0,0,0
ai_budget,ai_budget,top_level_duplicate_unproven; category/resource duplicates allowed,34,mod/ugc_682691478.mod,682691478,Cybrxkhan's Assortment of Namelists for Stellaris,enabled_mod,c:\steam\steamapps\workshop\content\281990\682691478,no,0,0,0,0
ai_planet_specialization,ai_planet_specialization,folder_absent_in_local_4.4.5,34,mod/ugc_682691478.mod,682691478,Cybrxkhan's Assortment of Namelists for Stellaris,enabled_mod,c:\steam\steamapps\workshop\content\281990\682691478,no,0,0,0,0
colony_types,colony_types,last_definition_wins_by_object_id,34,mod/ugc_682691478.mod,682691478,Cybrxkhan's Assortment of Namelists for Stellaris,enabled_mod,c:\steam\steamapps\workshop\content\281990\682691478,no,0,0,0,0
colony_automation,colony_automation,last_definition_wins_by_object_id,34,mod/ugc_682691478.mod,682691478,Cybrxkhan's Assortment of Namelists for Stellaris,enabled_mod,c:\steam\steamapps\workshop\content\281990\682691478,no,0,0,0,0
colony_automation_categories,colony_automation_categories,last_definition_wins_by_object_id,34,mod/ugc_682691478.mod,682691478,Cybrxkhan's Assortment of Namelists for Stellaris,enabled_mod,c:\steam\steamapps\workshop\content\281990\682691478,no,0,0,0,0
on_actions,on_actions,additive_object_merge,34,mod/ugc_682691478.mod,682691478,Cybrxkhan's Assortment of Namelists for Stellaris,enabled_mod,c:\steam\steamapps\workshop\content\281990\682691478,no,0,0,0,0
megastructures,megastructures,last_definition_wins_by_object_id,34,mod/ugc_682691478.mod,682691478,Cybrxkhan's Assortment of Namelists for Stellaris,enabled_mod,c:\steam\steamapps\workshop\content\281990\682691478,no,0,0,0,0
starbase_modules,starbase_modules,last_definition_wins_by_object_id,34,mod/ugc_682691478.mod,682691478,Cybrxkhan's Assortment of Namelists for Stellaris,enabled_mod,c:\steam\steamapps\workshop\content\281990\682691478,no,0,0,0,0
starbase_buildings,starbase_buildings,last_definition_wins_by_object_id,34,mod/ugc_682691478.mod,682691478,Cybrxkhan's Assortment of Namelists for Stellaris,enabled_mod,c:\steam\steamapps\workshop\content\281990\682691478,no,0,0,0,0
